
  ------------------------------------------------------------------------------
  | Program:  LeroiAir                                
  | Version:  5.5.5                                   
  | Date:     06 September, 2018                      
  |
  | Authors:  CSIRO Electromagnetic Modelling Group   
  |           Art Raiche, Fred Sugeng and Glenn Wilson
  | Project:  AMIRA P223F                             
  |
  | Compiler: GCC version 10.1.0
  | Options:  -march=broadwell -mmmx -mno-3dnow -msse -msse2 -msse3 -mssse3 -mno-sse4a -mcx16 -msahf -mmovbe -maes -mno-sha -mpclmul -mpopcnt -mabm -mno-lwp -mfma -mno-fma4 -mno-xop -mbmi -mno-sgx -mbmi2 -mno-pconfig -mno-wbnoinvd -mno-tbm -mavx -mavx2 -msse4.2 -msse4.1 -mlzcnt -mrtm -mhle -mrdrnd -mf16c -mfsgsbase -mrdseed -mprfchw -madx -mfxsr -mxsave -mxsaveopt -mno-avx512f -mno-avx512er -mno-avx512cd -mno-avx512pf -mno-prefetchwt1 -mno-clflushopt -mno-xsavec -mno-xsaves -mno-avx512dq -mno-avx512bw -mno-avx512vl -mno-avx512ifma -mno-avx512vbmi -mno-avx5124fmaps -mno-avx5124vnniw -mno-clwb -mno-mwaitx -mno-clzero -mno-pku -mno-rdpid -mno-gfni -mno-shstk -mno-avx512vbmi2 -mno-avx512vnni -mno-vaes -mno-vpclmulqdq -mno-avx512bitalg -mno-movdiri -mno-movdir64b -mno-waitpkg -mno-cldemote -mno-ptwrite -mno-avx512bf16 -mno-enqcmd -mno-avx512vp2intersect --param=l1-cache-size=32 --param=l1-cache-line-size=64 --param=l2-cache-size=35840 -mtune=broadwell -O3 -fwhole-program -freal-4-real-10 -freal-8-real-10
  |
  | Started:  11/08/2020 at 09:42:22
  ------------------------------------------------------------------------------


 DIGHEM Example: 100 ohm m regolith + 1 m thick, 10 S target (modelled as 10 m thick)

  TDFD =  2   DO3D =  1   PRFL =  1    ISTOP = 0

          +------------------------------------------------+
          +  Frequency-Domain Airborne System Information  +
          +------------------------------------------------+

  NFRQ =  5;  CMP = 1;  NPPF = 3
  Data will be expressed as ppm 

  Frequencies, Tx Angles and Receiver Offset(s)

     Frequency  TXCLN  TXAZM   ZRX   XRX   YRX   CONFIG
     ---------  -----  -----   ---   ---   ---   ------
  1     400.      0.     0.    0.0   8.1   0.0    HCP
  2     900.     90.     0.    0.0   8.1   0.0    VCA
  3    5500.     90.     0.    0.0   8.1   0.0    VCA
  4    7200.      0.     0.    0.0   8.1   0.0    HCP
  5   56000.      0.     0.    0.0   6.3   0.0    HCP


  NSTAT =       161   SURVEY = 2   BAROMTRC = 1   LINE_TAG = 1

      161 transmitter positions along the flight path

     Line   Stat       East        North       Alt     Bearing
112       379         0     30       44.53       23.93      105.99      508.15      521.58
113       392         0     30       44.50       23.92      106.00      508.14      521.58
114       404         0     30       44.48       23.92      106.01      508.13      521.58
115       417         0     30       44.46       23.91      106.02      508.12      521.58
116       429         0     30       44.44       23.91      106.03      508.12      521.58
117       442         0     30       44.43       23.91      106.04      508.11      521.58
118       454         0     30       44.41       23.90      106.04      508.11      521.58
119       467         0     30       44.40       23.90      106.05      508.11      521.58
120       479         0     30       44.39       23.89      106.05      508.10      521.58
121       492         0     30       44.38       23.89      106.06      508.10      521.58
122       542         0     30       44.35       23.88      106.07      508.10      521.58
123       592         0     30       44.33       23.87      106.07      508.10      521.58
124       642         0     30       44.32       23.86      106.07      508.10      521.58
125       692         0     30       44.31       23.85      106.07      508.10      521.58
126       742         0     30       44.31       23.85      106.07      508.10      521.58
127       792         0     30       44.31       23.85      106.07      508.10      521.58
128       842         0     30       44.31       23.85      106.07      508.10      521.58
129       892         0     30       44.31       23.85      106.07      508.10      521.58
130       942         0     30       44.31       23.85      106.07      508.10      521.58
131       992         0     30       44.31       23.85      106.07      508.10      521.58
132      1042         0     30       44.31       23.85      106.07      508.10      521.58
133      1092         0     30       44.31       23.85      106.07      508.10      521.58
134      1142         0     30       44.31       23.85      106.07      508.10      521.58
135      1192         0     30       44.31       23.85      106.07      508.10      521.58
136      1242         0     30       44.31       23.85      106.07      508.10      521.58
137      1292         0     30       44.31       23.85      106.07      508.10      521.58
138      1342         0     30       44.31       23.85      106.07      508.10      521.58
139      1392         0     30       44.31       23.85      106.07      508.10      521.58
140      1442         0     30       44.31       23.85      106.07      508.10      521.58
141      1492         0     30       44.31       23.85      106.07      508.10      521.58
142      1542         0     30       44.31       23.85      106.07      508.10      521.58
143      1592         0     30       44.31       23.85      106.07      508.10      521.58
144      1642         0     30       44.31       23.85      106.07      508.10      521.58
145      1692         0     30       44.31       23.85      106.07      508.10      521.58
146      1742         0     30       44.31       23.85      106.07      508.10      521.58
147      1792         0     30       44.31       23.85      106.07      508.10      521.58
148      1842         0     30       44.31       23.85      106.07      508.10      521.58
149      1892         0     30       44.31       23.85      106.07      508.10      521.58
150      1942         0     30       44.31       23.85      106.07      508.10      521.58
151      1992         0     30       44.31       23.85      106.07      508.10      521.58
152      2042         0     30       44.31       23.85      106.07      508.10      521.58
153      2092         0     30       44.31       23.85      106.07      508.10      521.58
154      2142         0     30       44.31       23.85      106.07      508.10      521.58
155      2192         0     30       44.31       23.85      106.07      508.10      521.58
156      2242         0     30       44.31       23.85      106.07      508.10      521.58
157      2292         0     30       44.31       23.85      106.07      508.10      521.58
158      2342         0     30       44.31       23.85      106.07      508.10      521.58
159      2392         0     30       44.31       23.85      106.07      508.10      521.58
160      2442         0     30       44.31       23.85      106.07      508.10      521.58
161      2492         0     30       44.31       23.85      106.07      508.10      521.58

  LeroiAir forward model run completed at 09:44:25 on 11/08/2020 using       123.34 secs

